fdc_id,name,food_category_id,allergens,diets,min_age_months,max_age_months
173182,"Beverages, rich chocolate, powder",14,Milk,Vegetarian,24,
173183,"Beverages, GEROLSTEINER BRUNNEN GmbH & Co. KG (Gerolsteiner), naturally sparkling, mineral bottled water",14,,"Vegan,Vegetarian",24,
173184,"Beverages, chocolate malt, powder, prepared with fat free milk",14,"Cereals containing gluten,Cereals containing gluten (barley),Milk,Soybeans","Fat-Free,Low-Fat,Vegetarian",24,
173185,"Alcoholic beverage, wine, table, all",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173186,"Beverages, V8 SPLASH Smoothies, Peach Mango",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173187,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",14,"Nuts,Nuts (almonds)","No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",48,
173188,"Beverages, The COCA-COLA company, Glaceau Vitamin Water, Revive Fruit Punch, fortified",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173189,"Beverages, MINUTE MAID, Lemonada, Limeade",14,,"Vegan,Vegetarian",24,
173190,"Alcoholic beverage, wine, table, red",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173191,"Alcoholic Beverage, wine, table, red, Barbera",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173192,"Alcoholic Beverage, wine, table, red, Zinfandel",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173193,"Alcoholic Beverage, wine, table, red, Petite Sirah",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173194,"Alcoholic Beverage, wine, table, red, Claret",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173195,"Alcoholic beverage, wine, table, white, Chenin Blanc",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173196,"Alcoholic beverage, wine, table, white, Fume Blanc",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173197,"Beverages, Mixed vegetable and fruit juice drink, with added nutrients",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173198,"Alcoholic beverage, wine, table, white, Muller Thurgau",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173199,"Carbonated beverage, cream soda",14,,"Vegan,Vegetarian",24,
173200,"Alcoholic beverage, wine, table, white, Riesling",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173201,"Alcoholic beverage, wine, table, white, Sauvignon Blanc",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173202,"Alcoholic beverage, wine, table, white, late harvest",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173203,"Beverages, carbonated, grape soda",14,,"Vegan,Vegetarian",24,
173204,"Beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",14,,"No Added Sugar,Vegan,Vegetarian",24,
173205,"Beverages, carbonated, lemon-lime soda, no caffeine",14,,"Vegan,Vegetarian",24,
173206,"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",14,,"Vegan,Vegetarian",24,
173207,"Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",14,,"No Added Sugar,Vegan,Vegetarian",252,
173208,"Alcoholic Beverage, wine, table, red, Burgundy",14,Sulphur dioxide/sulphites,"Vegan,Vegetarian",252,
173209,"Beverages, carbonated, pepper-type, contains caffeine",14,,"Vegan,Vegetarian",252,
173210,"Beverages, Energy drink, RED BULL",14,,"Vegan,Vegetarian",252,
173211,"Beverages, tea, black, ready to drink, decaffeinated, diet",14,,"No Added Sugar,Vegan,Vegetarian",24,
173212,"Beverages, tea, black, ready to drink, decaffeinated",14,,"Vegan,Vegetarian",24,
173213,"Beverages, grape juice drink, canned",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173214,"Beverages, Cranberry juice cocktail",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173215,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
173216,"Lemonade, frozen concentrate, white",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173217,"Lemonade, frozen concentrate, white, prepared with water",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173218,"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
173219,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk",14,"Cereals containing gluten,Cereals containing gluten (barley),Milk",Vegetarian,24,
173220,"Beverages, Malted drink mix, natural, powder, dairy based.",14,"Cereals containing gluten,Cereals containing gluten (barley),Milk,Soybeans",Vegetarian,24,
173221,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",14,"Cereals containing gluten,Cereals containing gluten (barley),Milk,Soybeans",Vegetarian,24,
173222,"Beverages, OVALTINE, chocolate malt powder",14,"Cereals containing gluten,Cereals containing gluten (barley),Milk,Soybeans",Vegetarian,24,
173223,"Beverages, orange and apricot juice drink, canned",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173224,"Beverages, pineapple and grapefruit juice drink, canned",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173225,"Beverages, pineapple and orange juice drink, canned",14,,"Vegan,Vegetarian,Vitamin-Rich",24,
173226,"Shake, fast food, vanilla",14,Milk,Vegetarian,24,
173227,"Beverages, tea, black, brewed, prepared with tap water",14,,"Vegan,Vegetarian",24,
173228,"Beverages, tea, instant, decaffeinated, lemon, diet",14,,"No Added Sugar,Vegan,Vegetarian",24,
173229,"Beverages, tea, instant, decaffeinated, lemon, sweetened",14,,"Vegan,Vegetarian",24,
173230,"Beverages, tea, instant, unsweetened, powder",14,,"No Added Sugar,Vegan,Vegetarian",24,
173231,"Beverages, tea, instant, lemon, diet",14,,"No Added Sugar,Vegan,Vegetarian",24,
173232,"Beverages, tea, herb, other than chamomile, brewed",14,,"Vegan,Vegetarian",24,
173233,"Beverages, water, bottled, PERRIER",14,,"Vegan,Vegetarian",24,
173234,"Beverages, water, bottled, POLAND SPRING",14,,"Vegan,Vegetarian",24,
173235,"Beverages, orange-flavor drink, breakfast type, powder",14,Soybeans,"Vegan,Vegetarian,Vitamin-Rich",24,
173236,"Beverages, orange-flavor drink, breakfast type, powder, prepared with water",14,Soybeans,"Vegan,Vegetarian,Vitamin-Rich",24,
173237,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder",14,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
173238,"English muffins, plain, unenriched, without calcium propionate (includes sourdough)",18,Cereals containing gluten,"Vegan,Vegetarian",24,
173239,"Pie, apple, commercially prepared, unenriched flour",18,"Cereals containing gluten,Soybeans","Vegan,Vegetarian,Vitamin-Rich",24,
173240,"Pie, fried pies, cherry",18,"Cereals containing gluten,Soybeans","Vegan,Vegetarian,Vitamin-Rich",24,
173241,"Tortillas, ready-to-bake or -fry, corn, without added salt",18,,"Low Sodium,Vegan,Vegetarian",24,
173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium",18,Cereals containing gluten,"Vegan,Vegetarian",24,
173243,"Cake, pound, commercially prepared, fat-free",18,"Cereals containing gluten,Eggs,Milk,Soybeans","Fat-Free,Low-Fat,Vegetarian",24,
173244,"Cake, yellow, light, dry mix",18,"Cereals containing gluten,Eggs,Milk","Low-Fat,Vegetarian",24,
173245,"Archway Home Style Cookies, Coconut Macaroon",18,"Cereals containing gluten,Eggs,Milk,Nuts,Nuts (coconut),Soybeans",Vegetarian,48,
173246,"Archway Home Style Cookies, Date Filled Oatmeal",18,"Cereals containing gluten,Cereals containing gluten (oats),Eggs,Milk,Soybeans,Sulphur dioxide/sulphites",Vegetarian,24,
173247,"Archway Home Style Cookies, Dutch Cocoa",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173248,"Archway Home Style Cookies, Frosty Lemon",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173249,"Archway Home Style Cookies, Iced Molasses",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173250,"Archway Home Style Cookies, Old Fashioned Molasses",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173251,"Archway Home Style Cookies, Old Fashioned Windmill Cookies",18,"Cereals containing gluten,Eggs,Milk,Nuts,Nuts (almonds),Soybeans",Vegetarian,48,
173252,"Archway Home Style Cookies, Peanut Butter",18,"Cereals containing gluten,Eggs,Milk,Peanuts,Soybeans",Vegetarian,48,
173253,"Archway Home Style Cookies, Raspberry Filled",18,"Cereals containing gluten,Eggs,Milk,Soybeans,Sulphur dioxide/sulphites","Vegetarian,Vitamin-Rich",24,
173254,"George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",18,"Cereals containing gluten,Milk",Vegetarian,24,
173255,"Keebler, Keebler Chocolate Graham SELECTS",18,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
173256,"Continental Mills, Krusteaz Almond Poppyseed Muffin Mix, Artificially Flavored, dry",18,"Cereals containing gluten,Eggs,Milk,Nuts,Nuts (almonds),Soybeans",Vegetarian,48,
173257,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered",18,"Cereals containing gluten,Milk,Peanuts,Soybeans",Vegetarian,48,
173258,"Nabisco, Nabisco Ritz Crackers",18,"Cereals containing gluten,Soybeans","Vegan,Vegetarian",24,
173259,"Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",18,"Cereals containing gluten,Milk",Vegetarian,24,
173260,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173261,"Pillsbury, Crusty French Loaf, refrigerated dough",18,"Cereals containing gluten,Soybeans","Vegan,Vegetarian",24,
173262,"Sorghum flour, refined, unenriched",20,,"Gluten-Free,Vegan,Vegetarian",24,
173263,"Rice, brown, parboiled, cooked, UNCLE BENS",20,,"Vegan,Vegetarian",24,
173264,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES",20,,"Gluten-Free,Vegan,Vegetarian",24,
173265,"Pasta, gluten-free, corn and rice flour, cooked",20,,"Gluten-Free,Vegan,Vegetarian",24,
173267,"Fast foods, biscuit, with egg and ham",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
173268,"Fast foods, biscuit, with crispy chicken fillet",21,"Cereals containing gluten,Milk",High-Protein,24,
173269,"Fast foods, croissant, with egg, cheese, and bacon",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
173270,"Fast foods, croissant, with egg, cheese, and ham",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
173271,"Fast foods, croissant, with egg, cheese, and sausage",21,"Cereals containing gluten,Eggs,Milk",High-Protein,24,
173272,"Fast foods, egg, scrambled",21,"Eggs,Milk","High-Protein,Vegetarian",24,
173273,"Fast foods, potatoes, hash browns, round pieces or patty",21,Cereals containing gluten,"Vegan,Vegetarian,Vitamin-Rich",24,
173274,"Fast foods, vanilla, light, soft-serve ice cream, with cone",21,"Cereals containing gluten,Milk","Low-Fat,Vegetarian",24,
173275,"Fast foods, sundae, caramel",21,Milk,Vegetarian,24,
173276,"Fast foods, sundae, hot fudge",21,"Milk,Soybeans",Vegetarian,24,
172038,"Fast foods, burrito, with beans",21,"Cereals containing gluten,Soybeans","High-Protein,Vegan,Vegetarian",24,
173277,"Fast foods, burrito, with beans and beef",21,"Cereals containing gluten,Soybeans",High-Protein,24,
173279,"PIZZA HUT 12"" Pepperoni Pizza, Hand-Tossed Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173280,"PIZZA HUT 12"" Pepperoni Pizza, Pan Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173281,"PIZZA HUT 12"" Super Supreme Pizza, Hand-Tossed Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173282,"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173283,"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173284,"PAPA JOHN'S 14"" Cheese Pizza, Original Crust",21,"Cereals containing gluten,Milk","High-Protein,Vegetarian",24,
173285,"PAPA JOHN'S 14"" Pepperoni Pizza, Original Crust",21,"Cereals containing gluten,Milk",High-Protein,24,
173286,"PAPA JOHN'S 14"" The Works Pizza, Original Crust",21,"Cereals containing gluten,Milk",High-Protein,24,
173287,"PAPA JOHN'S 14"" Cheese Pizza, Thin Crust",21,"Cereals containing gluten,Milk","High-Protein,Vegetarian",24,
173288,"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173289,"LITTLE CAESARS 14"" Cheese Pizza, Thin Crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173290,"PIZZA HUT 14"" Cheese Pizza, Hand-Tossed Crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173291,"PIZZA HUT 14"" Cheese Pizza, Pan Crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173292,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173293,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173294,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thin crust",21,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vegetarian",24,
173295,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173296,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thick crust",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173297,"McDONALD'S, Chicken McNUGGETS",21,Cereals containing gluten,High-Protein,48,
173298,"McDONALD'S, Hash Brown",21,,"Vegan,Vegetarian,Vitamin-Rich",24,
173299,"McDONALD'S, Hotcakes (plain)",21,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173300,"McDONALD'S, Bacon, Egg & Cheese McGRIDDLES",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173301,"McDONALD'S, Hot Caramel Sundae",21,"Milk,Soybeans",Vegetarian,24,
173302,"McDONALD'S, Hot Fudge Sundae",21,"Milk,Soybeans",Vegetarian,24,
173303,"McDONALD'S, McFLURRY with M&M'S CANDIES",21,"Milk,Peanuts,Soybeans",Vegetarian,48,
173304,"McDONALD'S, McFLURRY with OREO cookies",21,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
173305,"McDONALD'S, McCHICKEN Sandwich",21,"Cereals containing gluten,Eggs,Soybeans",High-Protein,24,
173306,"McDONALD'S, McCHICKEN Sandwich (without mayonnaise)",21,"Cereals containing gluten,Soybeans",High-Protein,24,
173307,"McDONALD'S, Egg McMUFFIN",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173308,"McDONALD'S, Sausage McMUFFIN",21,"Cereals containing gluten,Soybeans",High-Protein,24,
173309,"McDONALD'S, Deluxe Breakfast, with syrup and margarine",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173310,"McDONALD'S, Hotcakes and Sausage",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173311,"McDONALD'S, Hotcakes (with 2 pats margarine & syrup)",21,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
173312,"McDONALD'S, Bacon Ranch Salad with Grilled Chicken",21,"Cereals containing gluten,Milk",High-Protein,24,
173313,"McDONALD'S, Fruit 'n Yogurt Parfait (without granola)",21,Milk,"High-Protein,Vegetarian,Vitamin-Rich",24,
173314,"McDONALD'S, FILET-O-FISH (without tartar sauce)",21,"Cereals containing gluten,Fish,Milk,Soybeans","High-Protein,Pescatarian",24,
172076,"BURGER KING, CROISSAN'WICH with Egg and Cheese",21,"Cereals containing gluten,Eggs,Milk,Soybeans","High-Protein,Vegetarian",24,
173316,"BURGER KING, CROISSAN'WICH with Sausage and Cheese",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173317,"Fast foods, hamburger; single, large patty; with condiments, vegetables and mayonnaise",21,"Cereals containing gluten,Eggs,Soybeans",High-Protein,24,
173318,"Fast foods, hamburger; single, regular patty; double decker bun with condiments and special sauce",21,"Cereals containing gluten,Eggs,Soybeans",High-Protein,24,
173319,"Fast foods, cheeseburger; double, regular patty; with condiments",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173320,"Fast foods, cheeseburger; double, large patty; with condiments",21,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173321,"Fast foods, chicken tenders",21,Cereals containing gluten,High-Protein,24,
173322,"Fast foods, bagel, with egg, sausage patty, cheese, and condiments",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173323,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments",21,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173324,"Light Ice Cream, soft serve, blended with milk chocolate candies",21,"Milk,Peanuts,Soybeans","Low-Fat,Vegetarian",48,
173325,"Macaroni and Cheese, canned entree",22,"Cereals containing gluten,Milk","High-Protein,Vegetarian",24,
173326,"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen",22,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173327,"HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen",22,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173328,"Ravioli, cheese-filled, canned",22,"Cereals containing gluten,Eggs,Milk,Soybeans","High-Protein,Vegetarian",24,
173329,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",22,"Cereals containing gluten,Soybeans",High-Protein,24,
173330,"Beef stew, canned entree",22,Cereals containing gluten,High-Protein,24,
173331,"Chicken pot pie, frozen entree, prepared",22,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173332,"Beef, corned beef hash, with potato, canned",22,Soybeans,High-Protein,24,
173333,"Lasagna, cheese, frozen, prepared",22,"Cereals containing gluten,Eggs,Milk","High-Protein,Vegetarian",24,
173334,"Lasagna with meat & sauce, frozen entree",22,"Cereals containing gluten,Milk",High-Protein,24,
173335,"Burrito, beef and bean, frozen",22,"Cereals containing gluten,Soybeans",High-Protein,24,
173336,"Burrito, bean and cheese, frozen",22,"Cereals containing gluten,Milk","High-Protein,Vegetarian",24,
173337,"Macaroni and Cheese, canned, microwavable",22,"Cereals containing gluten,Milk","High-Protein,Vegetarian",24,
173338,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved",22,"Cereals containing gluten,Milk,Soybeans","High-Protein,Vitamin-Rich",24,
173339,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)",22,"Cereals containing gluten,Eggs,Soybeans",High-Protein,24,
173340,"Macaroni and cheese dinner with dry sauce mix, boxed, uncooked",22,"Cereals containing gluten,Milk",Vegetarian,24,
173341,"Macaroni and cheese, dry mix, prepared with 2% milk and 80% stick margarine from dry mix",22,"Cereals containing gluten,Milk",Vegetarian,24,
173342,"Macaroni and cheese, frozen entree",22,"Cereals containing gluten,Milk","High-Protein,Vegetarian",24,
173343,Potato salad with egg,22,"Eggs,Celery,Mustard","Vegetarian,Vitamin-Rich",24,
173344,Pulled pork in barbecue sauce,22,,High-Protein,24,
173345,"Corn dogs, frozen, prepared",22,"Cereals containing gluten,Eggs,Milk,Soybeans",High-Protein,24,
173346,"Chicken tenders, breaded, frozen, prepared",22,Cereals containing gluten,High-Protein,24,
173347,"RICE-A-RONI, chicken flavor, unprepared",22,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173348,"Rice and vermicelli mix, chicken flavor, prepared with 80% margarine",22,"Cereals containing gluten,Milk,Soybeans",High-Protein,24,
173349,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173350,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,,High-Protein,24,
173351,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,,High-Protein,24,
173352,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,,High-Protein,24,
173353,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,,High-Protein,24,
173354,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",13,,"High-Protein,Low-Fat",24,
173355,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173356,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, select, raw",13,,"High-Protein,Low-Fat",24,
173357,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, raw",13,,"High-Protein,Low-Fat",24,
173358,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173359,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, raw",13,,"High-Protein,Low-Fat",24,
173360,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173361,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",13,,"High-Protein,Low-Fat",24,
173362,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173363,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, raw",13,,"High-Protein,Low-Fat",24,
173364,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173365,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173366,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173367,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173368,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173369,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173370,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173371,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173372,"Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",13,,High-Protein,24,
173373,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173374,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173375,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173376,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173377,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173378,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, raw",13,,"High-Protein,Low-Fat",24,
173379,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173380,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",13,,"High-Protein,Low-Fat",24,
173381,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173382,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",13,,"High-Protein,Low-Fat",24,
173383,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,,"High-Protein,Low-Fat",24,
173384,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",13,,"High-Protein,Low-Fat",24,
173385,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,,High-Protein,24,
173386,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,,High-Protein,24,
173387,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,,High-Protein,24,
173388,"Beef, rib eye roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,,High-Protein,24,
173389,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,,High-Protein,24,
173390,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,,High-Protein,24,
173391,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,,High-Protein,24,
173392,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,,High-Protein,24,
173393,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,,High-Protein,24,
173394,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,,High-Protein,24,
173395,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173396,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173397,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173398,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173399,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,,"High-Protein,Low-Fat",24,
173400,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,,"High-Protein,Low-Fat",24,
173401,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,,"High-Protein,Low-Fat",24,
